frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
502,11.66,85.17,60.0,1,0,0,,,
503,11.79,84.23,57.6,1,0,0,,,
504,11.66,85.12,56.3,1,0,0,,,
505,11.69,84.95,57.6,1,0,0,,,
506,11.73,84.62,62.9,1,0,0,,,
507,11.59,85.67,56.3,1,0,0,,,
508,11.64,85.31,58.8,1,0,0,,,
509,11.66,85.15,54.8,1,0,0,,,
510,11.07,89.68,63.6,1,0,0,,,
511,11.75,84.53,58.8,1,0,0,,,
512,11.71,84.77,58.8,1,0,0,,,
513,11.53,86.13,56.3,1,0,0,,,
514,11.66,85.17,56.3,1,0,0,,,
515,11.72,84.77,56.3,1,0,0,,,
516,11.64,85.28,57.6,1,0,0,,,
517,11.71,84.8,55.2,1,1,1,0.679,MEDIUM,Person very close on your right
518,11.64,85.31,60.0,1,0,0,,,
519,11.74,84.59,54.8,1,0,0,,,
520,11.73,84.62,62.2,1,0,0,,,
521,11.71,84.82,58.8,1,0,0,,,
522,11.43,86.86,63.9,1,0,0,,,
523,11.78,84.31,56.3,1,0,0,,,
524,11.55,86.0,60.0,1,0,0,,,
525,11.68,85.0,56.3,1,0,0,,,
526,11.63,85.34,59.4,1,0,0,,,
527,11.71,84.83,57.6,1,0,0,,,
528,11.69,84.95,56.3,2,1,0,,,
529,11.73,84.63,56.3,1,0,0,,,
530,11.76,84.44,60.0,2,1,0,,,
531,11.72,84.71,57.6,2,1,1,0.771,HIGH,Person very close ahead
532,11.69,84.95,58.1,2,0,0,,,
533,11.8,84.2,61.1,2,0,0,,,
534,11.59,85.64,61.1,2,0,0,,,
535,11.79,84.23,57.6,2,0,0,,,
536,11.49,86.42,58.8,2,0,0,,,
537,11.76,84.43,61.1,2,0,0,,,
538,11.7,84.87,60.6,2,0,0,,,
539,11.79,84.26,54.8,2,0,0,,,
540,11.73,84.65,63.2,2,0,0,,,
541,11.71,84.8,58.8,2,0,0,,,
542,11.72,84.69,60.0,2,0,0,,,
543,11.65,85.27,57.6,1,0,0,,,
544,11.77,84.3,58.1,1,0,0,,,
545,11.82,84.04,57.6,1,1,1,0.747,HIGH,Person very close on your left
546,11.65,85.19,58.8,1,0,0,,,
547,11.78,84.33,54.8,1,0,0,,,
548,11.65,85.21,58.8,1,0,0,,,
549,11.7,84.87,59.4,1,0,0,,,
550,11.81,84.08,60.0,1,0,0,,,
551,11.73,84.64,58.8,1,0,0,,,
552,11.76,84.39,58.8,1,0,0,,,
553,11.72,84.72,63.9,1,0,0,,,
554,11.79,84.22,56.3,1,0,0,,,
555,11.68,85.05,58.8,1,0,0,,,
556,11.74,84.57,61.1,1,0,0,,,
557,11.64,85.32,57.6,1,0,0,,,
558,11.75,84.52,61.1,1,0,0,,,
559,11.52,86.23,61.8,1,0,0,,,
560,11.71,84.75,58.8,1,0,0,,,
561,11.65,85.23,57.6,1,0,0,,,
562,11.87,83.62,58.8,1,0,0,,,
563,11.78,84.33,60.0,1,0,0,,,
564,11.69,84.89,58.8,1,0,0,,,
565,11.86,83.75,59.4,1,0,0,,,
566,11.7,84.84,63.2,1,0,0,,,
567,11.81,84.05,56.3,1,0,0,,,
568,10.22,97.24,60.0,1,0,0,,,
569,11.68,85.06,62.2,1,0,0,,,
570,11.7,84.85,60.0,1,0,0,,,
571,11.61,85.55,60.0,1,0,0,,,
572,11.72,84.73,58.8,1,0,0,,,
573,11.81,84.06,61.8,1,0,0,,,
574,11.82,83.98,62.2,1,0,0,,,
575,11.76,84.43,56.3,1,0,0,,,
576,11.83,83.94,57.6,1,0,0,,,
577,11.82,84.03,59.4,1,0,0,,,
578,11.78,84.28,61.1,1,0,0,,,
