frame,fps,latency_ms,cpu_percent,raw_messages,context_messages,decision_messages,priority_scores,priority_levels,final_messages
569,11.73,84.54,61.1,2,0,0,,,
570,11.73,84.49,61.8,2,0,0,,,
571,11.74,84.49,56.2,2,0,0,,,
572,11.8,84.05,62.2,2,0,0,,,
573,11.7,84.76,60.0,2,0,0,,,
574,11.67,84.34,61.1,2,0,0,,,
575,11.72,84.63,61.1,2,0,0,,,
576,11.75,84.38,55.2,2,0,0,,,
577,11.73,84.59,58.8,2,0,0,,,
578,11.72,84.64,58.8,2,0,0,,,
579,11.61,85.4,60.0,2,0,0,,,
580,9.79,101.48,59.0,2,0,0,,,
581,11.41,86.97,60.5,2,1,1,0.66,MEDIUM,Person very close on your right
582,11.38,87.16,60.5,2,0,0,,,
583,11.33,87.58,61.5,2,0,0,,,
584,11.38,87.12,61.1,2,0,0,,,
585,11.44,86.65,61.1,2,0,0,,,
586,11.38,87.18,60.5,4,2,1,0.568,MEDIUM,Person very close on your left
587,11.42,86.88,59.5,3,0,0,,,
588,11.32,87.61,58.8,3,1,0,,,
589,11.37,87.12,55.9,3,1,0,,,
590,11.23,88.23,57.1,3,0,0,,,
591,11.35,87.43,58.8,2,0,0,,,
592,11.24,88.08,57.1,2,0,0,,,
593,11.42,86.84,59.5,2,0,0,,,
594,11.39,87.11,61.1,2,0,0,,,
595,11.45,86.65,59.5,2,0,0,,,
596,11.4,86.99,60.0,2,0,0,,,
597,11.32,87.63,58.3,2,0,0,,,
598,11.37,87.21,58.3,2,0,0,,,
599,11.38,87.16,60.0,2,0,0,,,
600,11.38,87.11,61.5,2,0,0,,,
601,11.39,87.12,58.3,2,0,0,,,
602,11.31,87.72,57.1,2,0,0,,,
603,11.38,87.03,58.8,2,0,0,,,
604,11.5,86.16,59.5,2,0,0,,,
605,11.31,87.7,55.9,2,0,0,,,
606,11.38,87.18,62.2,2,0,0,,,
607,11.42,86.74,60.5,2,0,0,,,
608,11.42,86.86,59.5,2,0,0,,,
609,11.41,86.98,62.2,2,0,0,,,
610,11.42,86.88,60.5,2,0,0,,,
611,11.24,88.09,57.1,2,0,0,,,
612,11.46,86.42,53.3,2,0,0,,,
613,11.23,88.3,58.3,3,1,0,,,
614,11.16,88.88,60.0,3,0,0,,,
615,11.35,87.38,60.5,2,0,0,,,
616,11.33,87.53,58.3,2,0,0,,,
617,11.4,86.99,60.0,2,0,0,,,
618,11.39,87.09,57.1,2,0,0,,,
619,11.34,87.46,58.3,2,0,0,,,
620,11.41,86.81,57.6,3,1,0,,,
621,11.42,86.77,58.3,2,0,0,,,
622,10.97,90.44,60.5,3,0,0,,,
623,11.29,87.88,58.3,3,0,0,,,
624,11.17,88.79,60.0,3,0,0,,,
625,11.19,88.68,55.9,2,0,0,,,
626,11.31,87.7,57.1,3,0,0,,,
627,11.33,87.57,59.5,2,0,0,,,
628,11.37,87.11,59.5,3,0,0,,,
629,11.3,87.66,60.0,2,0,0,,,
630,11.37,87.22,57.1,2,0,0,,,
631,11.36,87.32,58.3,2,0,0,,,
632,10.9,91.01,59.5,2,1,1,0.76,HIGH,Person very close ahead
633,11.39,87.11,57.1,2,0,0,,,
634,11.38,87.15,57.1,3,1,1,0.706,HIGH,Person very close ahead
635,11.21,88.51,57.6,2,0,0,,,
636,10.73,92.5,59.5,2,0,0,,,
637,10.95,90.51,60.0,2,1,0,,,
638,11.51,86.06,59.5,3,0,0,,,
639,11.38,87.18,60.0,1,0,0,,,
640,11.39,87.07,59.5,1,0,0,,,
641,11.4,86.99,60.5,1,0,0,,,
642,11.41,86.9,61.1,1,0,0,,,
643,11.35,87.41,58.3,1,0,0,,,
644,11.4,87.03,58.3,1,0,0,,,
645,11.39,87.13,64.1,2,1,0,,,
646,11.33,87.58,59.5,1,0,0,,,
647,11.19,88.56,57.1,1,0,0,,,
648,11.2,88.61,58.3,1,0,0,,,
649,11.36,87.36,59.5,2,1,0,,,
650,11.3,87.7,60.0,2,0,0,,,
651,11.43,86.65,54.5,2,0,0,,,
652,11.4,87.0,55.9,2,0,0,,,
653,11.47,86.53,62.2,2,0,0,,,
654,11.36,87.24,61.5,1,0,0,,,
655,11.35,87.4,58.3,1,0,0,,,
656,11.46,86.59,61.1,1,0,0,,,
657,11.4,87.0,60.5,1,0,0,,,
658,11.22,88.35,59.5,1,0,0,,,
659,11.42,86.78,57.6,2,1,1,0.739,HIGH,Person very close ahead
660,11.39,86.99,54.5,2,2,2,"0.749,0.498","HIGH,MEDIUM",Person very close on your right | Person on your left
661,11.43,86.73,58.3,1,0,0,,,
662,11.49,86.22,57.6,1,0,0,,,
663,11.4,86.96,57.1,1,0,0,,,
664,11.45,86.6,62.2,1,0,0,,,
665,11.35,87.41,61.5,1,0,0,,,
666,11.35,87.4,57.1,2,1,0,,,
667,11.4,87.0,60.0,2,0,0,,,
668,11.36,87.33,58.3,2,0,0,,,
669,11.21,88.52,58.3,2,0,0,,,
670,11.4,87.03,55.9,2,0,0,,,
671,11.22,88.38,58.8,2,0,0,,,
672,11.31,87.71,60.5,2,1,1,0.752,HIGH,Person very close ahead
673,11.41,86.92,63.2,2,0,0,,,
674,11.33,87.51,59.5,2,0,0,,,
675,11.36,87.37,55.9,2,0,0,,,
676,11.4,87.03,58.3,3,2,1,0.742,HIGH,Person very close on your right
677,11.33,87.57,58.8,3,1,0,,,
678,11.34,87.34,57.1,2,0,0,,,
679,11.39,87.05,58.3,2,0,0,,,
680,11.45,86.63,57.6,3,1,0,,,
