timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293278.018,old,S3_multi_person,1,267,11.86,84.33,57.6,4,4,19,4,0,0,0,
1779293278.102,old,S3_multi_person,1,268,12.01,83.27,61.1,3,4,19,3,0,0,0,
1779293278.187,old,S3_multi_person,1,269,12.02,83.2,60.0,3,4,19,3,0,0,0,
1779293278.272,old,S3_multi_person,1,270,11.84,84.45,57.6,4,4,19,4,0,0,0,
1779293278.357,old,S3_multi_person,1,271,11.88,84.2,58.8,3,4,19,3,0,0,0,
1779293278.441,old,S3_multi_person,1,272,11.99,83.4,57.6,3,4,19,3,0,0,0,
1779293278.526,old,S3_multi_person,1,273,11.91,83.96,61.1,3,4,19,3,0,0,0,
1779293278.611,old,S3_multi_person,1,274,11.94,83.72,60.0,3,4,19,3,0,0,0,
1779293278.695,old,S3_multi_person,1,275,11.98,83.49,57.6,3,4,19,3,0,0,0,
1779293278.78,old,S3_multi_person,1,276,11.99,83.42,57.6,4,5,20,4,1,1,0.567,Person very close on your right
1779293278.864,old,S3_multi_person,1,277,11.99,83.38,53.3,3,5,20,3,0,0,0,
1779293278.948,old,S3_multi_person,1,278,12.05,82.98,53.3,3,5,20,3,0,0,0,
1779293279.033,old,S3_multi_person,1,279,11.83,84.53,58.8,4,5,20,4,0,0,0,
