timestamp,tracker,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,objects_count,unique_ids,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages
1779293752.602,bytetrack,S3_multi_person,1,160,11.84,84.49,55.9,3,3,6,3,0,0,0,
1779293752.688,bytetrack,S3_multi_person,1,161,11.82,84.6,60.0,3,3,6,3,0,0,0,
1779293752.773,bytetrack,S3_multi_person,1,162,11.83,84.56,54.8,3,3,6,3,0,0,0,
1779293752.859,bytetrack,S3_multi_person,1,163,11.83,84.54,58.3,3,3,6,3,0,0,0,
1779293752.946,bytetrack,S3_multi_person,1,164,11.67,85.69,56.3,3,3,6,3,0,0,0,
1779293753.033,bytetrack,S3_multi_person,1,165,11.53,86.73,60.5,3,3,6,3,0,0,0,
1779293753.122,bytetrack,S3_multi_person,1,166,11.49,87.03,60.5,3,3,6,3,0,0,0,
1779293753.207,bytetrack,S3_multi_person,1,167,11.84,84.45,60.0,3,3,6,3,0,0,0,
1779293753.294,bytetrack,S3_multi_person,1,168,11.69,85.57,58.3,2,2,6,2,0,0,0,
1779293753.38,bytetrack,S3_multi_person,1,169,11.68,85.63,60.0,2,2,6,2,0,0,0,
1779293753.467,bytetrack,S3_multi_person,1,170,11.65,85.85,55.9,2,2,6,2,0,0,0,
1779293753.553,bytetrack,S3_multi_person,1,171,11.79,84.8,57.6,2,2,6,2,0,0,0,
1779293753.639,bytetrack,S3_multi_person,1,172,11.85,84.41,57.1,2,2,6,2,0,0,0,
1779293753.725,bytetrack,S3_multi_person,1,173,11.71,85.41,56.2,2,2,6,2,0,0,0,
1779293753.813,bytetrack,S3_multi_person,1,174,11.49,87.02,59.5,2,2,6,2,0,0,0,
1779293753.901,bytetrack,S3_multi_person,1,175,11.48,87.08,59.5,2,2,6,2,0,0,0,
1779293753.989,bytetrack,S3_multi_person,1,176,11.51,86.86,63.2,2,2,6,2,0,0,0,
1779293754.076,bytetrack,S3_multi_person,1,177,11.7,85.45,58.3,2,2,6,2,0,0,0,
1779293754.166,bytetrack,S3_multi_person,1,178,11.21,89.17,60.0,2,2,6,2,1,1,0.703,Person very close on your right
1779293754.259,bytetrack,S3_multi_person,1,179,10.91,91.63,57.1,2,2,6,2,0,0,0,
1779293754.345,bytetrack,S3_multi_person,1,180,11.79,84.84,60.0,3,3,6,3,0,0,0,
1779293754.432,bytetrack,S3_multi_person,1,181,11.65,85.81,57.1,3,3,6,3,0,0,0,
1779293754.517,bytetrack,S3_multi_person,1,182,11.85,84.36,54.8,3,3,6,3,0,0,0,
1779293754.603,bytetrack,S3_multi_person,1,183,11.85,84.4,58.3,3,3,6,3,0,0,0,
1779293754.689,bytetrack,S3_multi_person,1,184,11.85,84.41,57.6,3,3,6,3,0,0,0,
1779293754.774,bytetrack,S3_multi_person,1,185,11.79,84.82,57.1,3,3,6,3,0,0,0,
1779293754.86,bytetrack,S3_multi_person,1,186,11.82,84.58,61.1,3,3,6,3,1,1,0.81,Person very close ahead
1779293754.947,bytetrack,S3_multi_person,1,187,11.78,84.87,53.1,3,3,6,3,0,0,0,
1779293755.032,bytetrack,S3_multi_person,1,188,11.83,84.51,60.0,2,2,6,2,0,0,0,
1779293755.118,bytetrack,S3_multi_person,1,189,11.8,84.75,57.6,3,3,6,3,0,0,0,
1779293755.205,bytetrack,S3_multi_person,1,190,11.59,86.25,59.5,3,3,6,3,0,0,0,
1779293755.292,bytetrack,S3_multi_person,1,191,11.71,85.4,62.2,2,2,6,2,0,0,0,
1779293755.378,bytetrack,S3_multi_person,1,192,11.79,84.83,53.3,3,3,6,3,0,0,0,
1779293755.464,bytetrack,S3_multi_person,1,193,11.81,84.66,59.5,2,2,6,2,0,0,0,
1779293755.55,bytetrack,S3_multi_person,1,194,11.77,84.99,56.3,3,3,6,3,0,0,0,
1779293755.636,bytetrack,S3_multi_person,1,195,11.81,84.68,58.3,2,2,6,2,0,0,0,
1779293755.722,bytetrack,S3_multi_person,1,196,11.73,85.25,57.6,2,2,6,2,0,0,0,
1779293755.808,bytetrack,S3_multi_person,1,197,11.78,84.86,60.0,2,2,6,2,0,0,0,
1779293755.894,bytetrack,S3_multi_person,1,198,11.75,85.09,54.5,3,3,6,3,0,0,0,
1779293755.981,bytetrack,S3_multi_person,1,199,11.77,84.98,58.3,3,3,6,3,0,0,0,
