timestamp,phase,scenario,run_id,frame,fps_instant,latency_ms,cpu_percent,detections_count,raw_messages,filtered_messages,decision_messages,mean_priority_score,final_messages,raw_decision_messages
1779518634.337,C1,P1_dynamic_multi_person_C1,1,209,13.63,73.38,72.2,5,0,0,0,0,,0
1779518634.421,C1,P1_dynamic_multi_person_C1,1,210,13.7,72.96,71.4,5,0,0,0,0,,0
1779518634.506,C1,P1_dynamic_multi_person_C1,1,211,13.66,73.2,72.7,8,0,0,0,0,,0
1779518634.592,C1,P1_dynamic_multi_person_C1,1,212,13.46,74.3,73.5,6,0,0,0,0,,0
1779518634.678,C1,P1_dynamic_multi_person_C1,1,213,13.5,74.08,74.3,7,0,0,0,0,,0
1779518634.762,C1,P1_dynamic_multi_person_C1,1,214,13.77,72.58,68.7,10,0,0,0,0,,0
1779518634.846,C1,P1_dynamic_multi_person_C1,1,215,13.77,72.61,72.7,5,0,0,0,0,,0
1779518634.931,C1,P1_dynamic_multi_person_C1,1,216,13.65,73.27,75.8,3,0,0,0,0,,0
1779518635.016,C1,P1_dynamic_multi_person_C1,1,217,13.53,73.89,68.8,7,0,0,0,0,,0
1779518635.101,C1,P1_dynamic_multi_person_C1,1,218,13.68,73.11,71.4,6,0,0,0,0,,0
1779518635.186,C1,P1_dynamic_multi_person_C1,1,219,13.55,73.82,73.5,7,0,0,0,0,,0
1779518635.272,C1,P1_dynamic_multi_person_C1,1,220,13.5,74.1,73.5,5,0,0,0,0,,0
1779518635.357,C1,P1_dynamic_multi_person_C1,1,221,13.47,74.23,74.3,7,0,0,0,0,,0
1779518635.443,C1,P1_dynamic_multi_person_C1,1,222,13.58,73.62,68.8,7,0,0,0,0,,0
1779518635.527,C1,P1_dynamic_multi_person_C1,1,223,13.7,73.0,69.7,5,0,0,0,0,,0
1779518635.613,C1,P1_dynamic_multi_person_C1,1,224,13.42,74.5,77.1,4,0,0,0,0,,0
1779518635.698,C1,P1_dynamic_multi_person_C1,1,225,13.57,73.67,71.4,5,0,0,0,0,,0
1779518635.782,C1,P1_dynamic_multi_person_C1,1,226,13.7,73.01,70.6,4,0,0,0,0,,0
1779518635.867,C1,P1_dynamic_multi_person_C1,1,227,13.63,73.38,71.0,6,0,0,0,0,,0
1779518635.951,C1,P1_dynamic_multi_person_C1,1,228,13.66,73.21,71.9,7,0,0,0,0,,0
1779518636.035,C1,P1_dynamic_multi_person_C1,1,229,13.75,72.75,69.7,4,0,0,0,0,,0
