frame,timestamp,fps,latency_ms,cpu_percent,detections_count,labels
551,1778951600.14,11.69,84.93,56.3,1,person
552,1778951600.23,11.64,85.26,60.0,1,person
553,1778951600.31,11.75,84.5,57.6,1,person
554,1778951600.4,11.69,84.92,56.7,1,person
555,1778951600.48,11.66,85.12,60.0,1,person
556,1778951600.57,11.72,84.74,54.8,1,person
557,1778951600.65,11.62,85.46,62.2,1,person
558,1778951600.74,11.72,84.72,56.3,1,person
559,1778951600.83,11.73,84.66,61.1,1,person
560,1778951600.91,11.64,85.3,57.6,1,person
561,1778951601.0,11.5,86.33,61.1,1,person
562,1778951601.08,11.82,83.95,57.6,1,person
563,1778951601.17,11.73,84.64,62.9,1,person
564,1778951601.26,11.61,85.54,57.6,1,person
565,1778951601.35,10.4,95.53,59.5,1,person
566,1778951601.44,11.72,84.7,61.8,1,person
567,1778951601.52,11.68,85.01,56.3,1,person
568,1778951601.61,11.64,85.28,60.0,1,person
569,1778951601.7,11.64,85.3,57.6,1,person
570,1778951601.78,11.65,85.26,61.1,1,person
571,1778951601.87,11.64,85.3,58.8,1,person
572,1778951601.95,11.71,84.79,58.8,1,person
573,1778951602.04,11.5,86.33,60.0,1,person
574,1778951602.13,11.65,85.21,61.1,1,person
575,1778951602.21,11.7,84.84,58.1,1,person
576,1778951602.3,11.7,84.85,62.2,1,person
577,1778951602.38,11.51,86.26,60.0,1,person
578,1778951602.47,11.64,85.31,56.3,1,person
579,1778951602.56,11.65,85.23,60.0,1,person
580,1778951602.64,11.6,85.57,57.6,1,person
581,1778951602.73,11.69,84.91,62.2,1,person
582,1778951602.82,11.61,85.51,57.6,1,person
583,1778951602.9,11.71,84.79,58.8,1,person
584,1778951602.99,11.49,86.43,58.8,1,person
585,1778951603.08,11.51,86.26,58.8,1,person
586,1778951603.16,11.75,84.51,61.1,1,person
587,1778951603.25,11.65,85.23,57.6,1,person
588,1778951603.33,11.95,83.05,62.9,1,person
589,1778951603.42,11.81,84.09,57.6,1,person
590,1778951603.5,11.72,84.74,61.1,1,person
591,1778951603.59,11.7,84.85,57.6,1,person
592,1778951603.67,11.84,83.83,57.6,1,person
593,1778951603.76,11.75,84.51,61.8,1,person
594,1778951603.84,11.62,85.42,57.6,1,person
595,1778951603.93,11.76,84.43,61.1,1,person
596,1778951604.02,11.56,85.93,58.8,1,person
597,1778951604.1,11.72,84.71,58.8,1,person
598,1778951604.19,11.68,85.02,56.3,1,person
599,1778951604.27,11.82,84.01,58.1,1,person
600,1778951604.36,11.78,84.29,60.0,1,person
601,1778951604.44,11.69,84.93,57.6,1,person
602,1778951604.53,11.71,84.79,57.6,1,person
603,1778951604.61,11.79,84.19,62.2,1,person
604,1778951604.7,11.72,84.72,58.8,1,person
605,1778951604.78,11.77,84.32,58.1,1,person
606,1778951604.87,11.79,84.21,58.8,1,person
607,1778951604.96,11.64,85.31,58.8,1,person
608,1778951605.04,11.54,86.02,60.0,1,person
609,1778951605.13,11.67,85.1,53.3,1,person
610,1778951605.21,11.77,84.36,61.1,1,person
611,1778951605.3,11.67,85.12,57.6,1,person
612,1778951605.38,11.76,84.41,54.8,1,person
613,1778951605.47,11.86,83.68,64.9,1,person
614,1778951605.55,11.67,85.07,58.8,1,person
615,1778951605.64,11.78,84.24,56.3,1,person
616,1778951605.72,11.8,84.16,60.0,1,person
617,1778951605.81,11.55,85.96,56.3,1,person
618,1778951605.9,11.7,84.89,62.9,1,person
619,1778951605.98,11.52,86.2,55.9,1,person
620,1778951606.07,11.43,86.85,58.8,1,person
621,1778951606.16,11.74,84.59,63.9,1,person
622,1778951606.24,11.54,85.99,56.2,1,person
623,1778951606.35,9.92,100.15,62.8,1,person
624,1778951606.43,11.52,86.17,57.1,1,person
625,1778951606.52,11.63,85.36,58.8,1,person
626,1778951606.61,11.58,85.72,57.6,1,person
627,1778951606.69,11.45,86.73,57.6,1,person
628,1778951606.78,11.69,84.94,58.8,1,person
629,1778951606.87,11.52,86.18,58.8,1,person
630,1778951606.95,11.52,86.18,58.8,2,"person,microwave"
631,1778951607.04,11.26,88.18,58.3,2,"person,microwave"
632,1778951607.13,11.51,86.27,58.8,1,person
633,1778951607.21,11.61,85.49,58.8,1,person
634,1778951607.3,11.58,85.73,61.1,1,person
635,1778951607.39,11.33,87.62,57.6,1,person
636,1778951607.48,11.57,85.83,58.8,1,person
637,1778951607.56,11.67,85.08,58.8,1,person
638,1778951607.65,11.7,84.84,56.3,1,person
639,1778951607.73,11.66,85.13,60.0,1,person
640,1778951607.82,11.68,84.99,57.6,1,person
641,1778951607.91,11.67,85.04,62.2,1,person
642,1778951607.99,11.34,87.56,57.6,1,person
643,1778951608.08,11.65,85.19,54.8,1,person
644,1778951608.17,11.75,84.54,61.1,1,person
645,1778951608.25,11.69,84.96,57.6,1,person
646,1778951608.34,11.74,84.58,61.1,1,person
647,1778951608.42,11.67,85.08,61.8,1,person
648,1778951608.51,11.69,84.91,57.6,1,person
649,1778951608.59,11.63,85.4,57.6,1,person
650,1778951608.68,11.69,84.91,56.3,1,person
651,1778951608.77,11.65,85.21,56.2,1,person
652,1778951608.85,11.72,84.71,56.3,1,person
653,1778951608.94,11.73,84.65,58.8,1,person
654,1778951609.03,11.4,87.06,57.6,1,person
655,1778951609.11,11.65,85.21,60.0,1,person
656,1778951609.2,11.66,85.17,58.8,1,person
657,1778951609.28,11.72,84.69,57.6,2,"person,microwave"
658,1778951609.37,11.7,84.85,61.1,1,person
659,1778951609.46,11.64,85.27,58.8,1,person
660,1778951609.54,11.79,84.2,60.6,1,person
661,1778951609.63,11.77,84.36,62.2,1,person
662,1778951609.71,11.65,85.21,58.8,1,person
663,1778951609.8,11.68,85.01,61.1,1,person
664,1778951609.88,11.74,84.53,58.8,1,person
665,1778951609.97,11.67,85.03,58.8,1,person
666,1778951610.06,11.48,86.53,58.8,1,person
667,1778951610.14,11.74,84.59,62.2,1,person
668,1778951610.23,11.61,85.49,57.6,1,person
669,1778951610.31,11.7,84.83,64.9,1,person
670,1778951610.4,11.65,85.23,56.3,1,person
671,1778951610.49,11.61,85.56,60.0,1,person
672,1778951610.57,11.68,84.98,53.3,1,person
673,1778951610.66,11.75,84.53,61.1,1,person
674,1778951610.74,11.7,84.85,58.8,1,person
675,1778951610.83,11.75,84.45,56.3,1,person
676,1778951610.91,11.68,84.97,61.1,1,person
677,1778951611.0,11.39,87.16,58.8,1,person
678,1778951611.09,11.63,85.4,56.3,1,person
679,1778951611.17,11.64,85.27,63.9,1,person
680,1778951611.26,11.72,84.68,56.3,1,person
681,1778951611.35,10.98,90.47,63.9,1,person
682,1778951611.44,11.67,85.04,64.9,1,person
683,1778951611.52,11.68,84.98,57.6,1,person
